record_id,player,club,view,slow,event_idx,event_name,joint_idx,x,y,z,visibility
935,MICHELLE WIE,driver,face-on,0,0,Address,0,-0.10751616954803467,-0.39650094509124756,-0.633702278137207,0.9999680519104004
935,MICHELLE WIE,driver,face-on,0,0,Address,1,-0.10313404351472855,-0.4241132438182831,-0.6434695720672607,0.999957799911499
935,MICHELLE WIE,driver,face-on,0,0,Address,2,-0.1001773551106453,-0.42098504304885864,-0.6285452842712402,0.9999380111694336
935,MICHELLE WIE,driver,face-on,0,0,Address,3,-0.10287521779537201,-0.4213683009147644,-0.6330419778823853,0.9999499320983887
935,MICHELLE WIE,driver,face-on,0,0,Address,4,-0.12582261860370636,-0.42245179414749146,-0.6511411666870117,0.9999711513519287
935,MICHELLE WIE,driver,face-on,0,0,Address,5,-0.12043329328298569,-0.4224158823490143,-0.6675716638565063,0.9999738931655884
935,MICHELLE WIE,driver,face-on,0,0,Address,6,-0.1138698011636734,-0.41319888830184937,-0.6419237852096558,0.9999803304672241
935,MICHELLE WIE,driver,face-on,0,0,Address,7,-0.043955396860837936,-0.45734158158302307,-0.5481302738189697,0.999919056892395
935,MICHELLE WIE,driver,face-on,0,0,Address,8,-0.15096554160118103,-0.37189263105392456,-0.5299252271652222,0.9998931884765625
935,MICHELLE WIE,driver,face-on,0,0,Address,9,-0.07002203166484833,-0.40689414739608765,-0.5746663212776184,0.9999368190765381
935,MICHELLE WIE,driver,face-on,0,0,Address,10,-0.08704181760549545,-0.3663367033004761,-0.6054911613464355,0.9999312162399292
935,MICHELLE WIE,driver,face-on,0,0,Address,11,0.06819944083690643,-0.3873022496700287,-0.3213455080986023,0.999992847442627
935,MICHELLE WIE,driver,face-on,0,0,Address,12,-0.18249830603599548,-0.3842546045780182,-0.2945246696472168,0.9999912977218628
935,MICHELLE WIE,driver,face-on,0,0,Address,13,0.06733876466751099,-0.17938834428787231,-0.2645941376686096,0.9453220367431641
935,MICHELLE WIE,driver,face-on,0,0,Address,14,-0.10387628525495529,-0.10235033929347992,-0.31234633922576904,0.9781257510185242
935,MICHELLE WIE,driver,face-on,0,0,Address,15,0.05329262465238571,0.04490647464990616,-0.2581883668899536,0.9552863240242004
935,MICHELLE WIE,driver,face-on,0,0,Address,16,-0.06906606256961823,0.09150177240371704,-0.37962281703948975,0.9795684814453125
935,MICHELLE WIE,driver,face-on,0,0,Address,17,0.03985130786895752,0.10149069130420685,-0.26283860206604004,0.9363518953323364
935,MICHELLE WIE,driver,face-on,0,0,Address,18,-0.027354169636964798,0.1383359134197235,-0.43600356578826904,0.9571439623832703
935,MICHELLE WIE,driver,face-on,0,0,Address,19,0.005254743620753288,0.10705913603305817,-0.28886330127716064,0.9421080350875854
935,MICHELLE WIE,driver,face-on,0,0,Address,20,0.0037633031606674194,0.09402923285961151,-0.4509437680244446,0.9614933133125305
935,MICHELLE WIE,driver,face-on,0,0,Address,21,0.04764734208583832,0.07942359149456024,-0.26437684893608093,0.9045192003250122
935,MICHELLE WIE,driver,face-on,0,0,Address,22,-0.046198561787605286,0.09076649695634842,-0.40078163146972656,0.929372251033783
935,MICHELLE WIE,driver,face-on,0,0,Address,23,0.09219959378242493,-0.004488267004489899,0.03476983308792114,0.9999610185623169
935,MICHELLE WIE,driver,face-on,0,0,Address,24,-0.09349320828914642,-8.00006091594696e-06,-0.03226339817047119,0.9999693632125854
935,MICHELLE WIE,driver,face-on,0,0,Address,25,0.20692411065101624,0.4195614755153656,0.020712733268737793,0.921460747718811
935,MICHELLE WIE,driver,face-on,0,0,Address,26,-0.18142125010490417,0.31949710845947266,-0.026514530181884766,0.9520075917243958
935,MICHELLE WIE,driver,face-on,0,0,Address,27,0.26946279406547546,0.7575815916061401,0.15126094222068787,0.9780527949333191
935,MICHELLE WIE,driver,face-on,0,0,Address,28,-0.30156558752059937,0.7280721068382263,0.08306968212127686,0.979367733001709
935,MICHELLE WIE,driver,face-on,0,0,Address,29,0.2535856068134308,0.7980299592018127,0.16682696342468262,0.7670465707778931
935,MICHELLE WIE,driver,face-on,0,0,Address,30,-0.31669318675994873,0.7631533145904541,0.05970841646194458,0.751760721206665
935,MICHELLE WIE,driver,face-on,0,0,Address,31,0.2516082525253296,0.8297362923622131,0.08543956279754639,0.9733239412307739
935,MICHELLE WIE,driver,face-on,0,0,Address,32,-0.36195263266563416,0.7526887655258179,-0.045011669397354126,0.9731481671333313
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,0,-0.11000010371208191,-0.4338496923446655,-0.5648742318153381,0.9998595714569092
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,1,-0.09633538126945496,-0.4565052390098572,-0.5742521286010742,0.9998102784156799
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,2,-0.09309665858745575,-0.45528364181518555,-0.5600154995918274,0.9997538924217224
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,3,-0.0959228053689003,-0.45468461513519287,-0.5620306730270386,0.9998284578323364
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,4,-0.1117115169763565,-0.46328088641166687,-0.5820850133895874,0.9998636245727539
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,5,-0.10752024501562119,-0.46272969245910645,-0.596660852432251,0.9998633861541748
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,6,-0.10133638978004456,-0.452963262796402,-0.5722759366035461,0.9999074935913086
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,7,-0.028980325907468796,-0.45606935024261475,-0.5019404888153076,0.9997115731239319
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,8,-0.12852683663368225,-0.4102417826652527,-0.47449392080307007,0.9992496371269226
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,9,-0.07270597666501999,-0.4285393953323364,-0.5161845088005066,0.999742329120636
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,10,-0.08841041475534439,-0.3973289430141449,-0.5434861183166504,0.9997124075889587
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,11,0.04948187991976738,-0.3437332510948181,-0.34921345114707947,0.9999785423278809
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,12,-0.18935170769691467,-0.4157254993915558,-0.19029569625854492,0.9999743700027466
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,13,-0.024664394557476044,-0.16314063966274261,-0.33064255118370056,0.7695105671882629
935,MICHELLE WIE,driver,face-on,0,1,Toe-up,14,-0.23338596522808075,-0.16194026172161102,-0.12713968753814697,0.5208057761192322
