record_id,player,club,view,slow,event_idx,event_name,joint_idx,x,y,z,visibility
244,INBEE PARK,driver,face-on,0,0,Address,0,0.03897253796458244,-0.4511687755584717,-0.5444740056991577,0.9998069405555725
244,INBEE PARK,driver,face-on,0,0,Address,1,0.05232452601194382,-0.47795218229293823,-0.5460503101348877,0.9997105002403259
244,INBEE PARK,driver,face-on,0,0,Address,2,0.0550655797123909,-0.47579407691955566,-0.5310268998146057,0.9996347427368164
244,INBEE PARK,driver,face-on,0,0,Address,3,0.05210872367024422,-0.4758976697921753,-0.5356361865997314,0.999704897403717
244,INBEE PARK,driver,face-on,0,0,Address,4,0.028791440650820732,-0.4840911626815796,-0.5616960525512695,0.9998100399971008
244,INBEE PARK,driver,face-on,0,0,Address,5,0.03249423950910568,-0.48174989223480225,-0.5764665007591248,0.9998364448547363
244,INBEE PARK,driver,face-on,0,0,Address,6,0.03482736647129059,-0.47137272357940674,-0.552142858505249,0.9998733997344971
244,INBEE PARK,driver,face-on,0,0,Address,7,0.09794743359088898,-0.4874568581581116,-0.42755842208862305,0.9994958639144897
244,INBEE PARK,driver,face-on,0,0,Address,8,-0.0455981008708477,-0.4474549889564514,-0.4499777555465698,0.9992890357971191
244,INBEE PARK,driver,face-on,0,0,Address,9,0.06823749095201492,-0.4509918987751007,-0.48388850688934326,0.9991149306297302
244,INBEE PARK,driver,face-on,0,0,Address,10,0.032958030700683594,-0.41672998666763306,-0.5209684371948242,0.9991317391395569
244,INBEE PARK,driver,face-on,0,0,Address,11,0.1742263287305832,-0.38553687930107117,-0.22009018063545227,0.9999418258666992
244,INBEE PARK,driver,face-on,0,0,Address,12,-0.08761021494865417,-0.4364652931690216,-0.2432483434677124,0.999876856803894
244,INBEE PARK,driver,face-on,0,0,Address,13,0.15711602568626404,-0.1864907443523407,-0.14720416069030762,0.22721119225025177
244,INBEE PARK,driver,face-on,0,0,Address,14,-0.029548505321145058,-0.1673787534236908,-0.27078306674957275,0.5107245445251465
244,INBEE PARK,driver,face-on,0,0,Address,15,0.08168766647577286,0.013110391795635223,-0.11515289545059204,0.034519392997026443
244,INBEE PARK,driver,face-on,0,0,Address,16,0.011634738184511662,-0.012901866808533669,-0.2878901958465576,0.08471366763114929
244,INBEE PARK,driver,face-on,0,0,Address,17,0.04919864237308502,0.05365833640098572,-0.1061098575592041,0.03693380579352379
244,INBEE PARK,driver,face-on,0,0,Address,18,0.05553320422768593,0.02837674506008625,-0.34069448709487915,0.06835389882326126
244,INBEE PARK,driver,face-on,0,0,Address,19,0.03200294449925423,0.04557210952043533,-0.13372552394866943,0.03841894492506981
244,INBEE PARK,driver,face-on,0,0,Address,20,0.08530019968748093,-0.016525903716683388,-0.34631454944610596,0.0688701868057251
244,INBEE PARK,driver,face-on,0,0,Address,21,0.0731373205780983,0.039774779230356216,-0.1236213892698288,0.03467518463730812
244,INBEE PARK,driver,face-on,0,0,Address,22,0.029773104935884476,-0.0185866542160511,-0.30446338653564453,0.0484040342271328
244,INBEE PARK,driver,face-on,0,0,Address,23,0.0920991376042366,-0.000753454864025116,0.04039424657821655,0.9999926090240479
244,INBEE PARK,driver,face-on,0,0,Address,24,-0.09077945351600647,-0.0016876747831702232,-0.03833281993865967,0.9999921321868896
244,INBEE PARK,driver,face-on,0,0,Address,25,0.1559484750032425,0.4143688976764679,-0.02960348129272461,0.9716872572898865
244,INBEE PARK,driver,face-on,0,0,Address,26,-0.1416703164577484,0.33503058552742004,-0.045867085456848145,0.9457122683525085
244,INBEE PARK,driver,face-on,0,0,Address,27,0.18772776424884796,0.7506016492843628,0.04680177569389343,0.9889897108078003
244,INBEE PARK,driver,face-on,0,0,Address,28,-0.2226884365081787,0.7268836498260498,0.06609046459197998,0.9867181181907654
244,INBEE PARK,driver,face-on,0,0,Address,29,0.16972866654396057,0.7806768417358398,0.05474352836608887,0.8837903141975403
244,INBEE PARK,driver,face-on,0,0,Address,30,-0.2323247641324997,0.760490357875824,0.03721064329147339,0.8434237241744995
244,INBEE PARK,driver,face-on,0,0,Address,31,0.20249587297439575,0.7830174565315247,-0.024464964866638184,0.9838013052940369
244,INBEE PARK,driver,face-on,0,0,Address,32,-0.28637224435806274,0.730319619178772,-0.06564006209373474,0.9764451384544373
244,INBEE PARK,driver,face-on,0,1,Toe-up,0,0.037692684680223465,-0.5300751328468323,-0.4822986423969269,0.9998807907104492
244,INBEE PARK,driver,face-on,0,1,Toe-up,1,0.05888906866312027,-0.5477123260498047,-0.48558270931243896,0.9998045563697815
244,INBEE PARK,driver,face-on,0,1,Toe-up,2,0.061603762209415436,-0.546601414680481,-0.47053462266921997,0.9997575879096985
244,INBEE PARK,driver,face-on,0,1,Toe-up,3,0.05891896411776543,-0.5469642877578735,-0.47376549243927,0.9998251795768738
244,INBEE PARK,driver,face-on,0,1,Toe-up,4,0.03886832669377327,-0.5609287619590759,-0.4972277879714966,0.9998507499694824
244,INBEE PARK,driver,face-on,0,1,Toe-up,5,0.04062972217798233,-0.5592938661575317,-0.5130294561386108,0.9998495578765869
244,INBEE PARK,driver,face-on,0,1,Toe-up,6,0.04398433864116669,-0.5487690567970276,-0.4891730546951294,0.9998940229415894
244,INBEE PARK,driver,face-on,0,1,Toe-up,7,0.11378692090511322,-0.5373399257659912,-0.388427734375,0.9997425675392151
244,INBEE PARK,driver,face-on,0,1,Toe-up,8,-0.014534873887896538,-0.5216483473777771,-0.3851326107978821,0.9992749094963074
244,INBEE PARK,driver,face-on,0,1,Toe-up,9,0.06910067796707153,-0.5207302570343018,-0.42965325713157654,0.9996898174285889
244,INBEE PARK,driver,face-on,0,1,Toe-up,10,0.03863386809825897,-0.4939936101436615,-0.4608977138996124,0.9996813535690308
244,INBEE PARK,driver,face-on,0,1,Toe-up,11,0.147670716047287,-0.40521904826164246,-0.2571026086807251,0.9999549388885498
244,INBEE PARK,driver,face-on,0,1,Toe-up,12,-0.09145631641149521,-0.5099382996559143,-0.1318669319152832,0.9999052286148071
